494,64,3,d,13.723
495,64,3,p,19.8508
496,64,3,s,20.2903
497,64,4,d,34.3664
498,64,4,f,38.9864
499,64,4,p,31.3532
500,64,4,s,30.556
501,64,5,p,47.236
502,64,5,s,45.118
503,64,6,s,55.7854
504,65,1,s,1.2739
505,65,2,p,4.3076
506,65,2,s,17.0278
507,65,3,d,13.7015
508,65,3,p,19.9853
509,65,3,s,20.4485
510,65,4,d,34.69
511,65,4,f,39.1352
512,65,4,p,31.6012
513,65,4,s,30.98
514,65,5,p,48.039
515,65,5,s,45.8295
516,65,6,s,56.6996
517,66,1,s,1.2914
518,66,2,p,4.3204
519,66,2,s,17.2906
520,66,3,d,13.6701
521,66,3,p,20.1195
522,66,3,s,20.6067
523,66,4,d,34.982
524,66,4,f,39.464
525,66,4,p,32.174
526,66,4,s,31.408
527,66,5,p,48.873
528,66,5,s,46.696
529,66,6,s,57.6564
530,67,1,s,1.30880000000001
531,67,2,p,4.3332
532,67,2,s,17.5444
533,67,3,d,13.6531
534,67,3,p,20.2546
535,67,3,s,20.7649
536,67,4,d,35.3284
537,67,4,f,39.5304
538,67,4,p,32.4372
539,67,4,s,31.688
540,67,5,p,49.661
541,67,5,s,47.424
542,67,6,s,58.561
543,68,1,s,1.3263
544,68,2,p,4.346
545,68,2,s,17.7984
546,68,3,d,13.6397
547,68,3,p,20.3891
548,68,3,s,20.9231
549,68,4,d,35.7288
550,68,4,f,40.0216
551,68,4,p,32.8908
552,68,4,s,31.768
553,68,5,p,50.528
554,68,5,s,48.282
555,68,6,s,59.5238
556,69,1,s,1.3437
557,69,2,p,4.3588
558,69,2,s,18.0522
559,69,3,d,13.6257
560,69,3,p,20.5239
561,69,3,s,21.0816
562,69,4,d,36.056
563,69,4,f,40.366
564,69,4,p,33.012
565,69,4,s,31.8624
566,69,5,p,51.272
567,69,5,s,48.963
568,69,6,s,60.4158
569,70,1,s,1.36109999999999
570,70,2,p,4.3716
571,70,2,s,18.306
572,70,3,d,13.6033
573,70,3,p,20.6635
574,70,3,s,21.2398
575,70,4,d,36.4104
576,70,4,f,40.568
577,70,4,p,33.598
578,70,4,s,32.4824
579,70,5,p,52.1685
580,70,5,s,49.85
581,70,6,s,61.4068
582,71,1,s,1.3805
583,71,2,p,4.389
584,71,2,s,18.5502
585,71,3,d,13.5812
586,71,3,p,20.8337
587,71,3,s,21.4655
588,71,4,d,35.7108
589,71,4,f,40.0688
590,71,4,p,33.8096
591,71,4,s,32.7308
592,71,5,d,50.887
593,71,5,p,52.32
594,71,5,s,50.045
595,71,6,s,62.1956
596,72,1,s,1.3984
597,72,2,p,4.4012
598,72,2,s,18.8102
599,72,3,d,13.5702
600,72,3,p,21.0168
601,72,3,s,21.6885
602,72,4,d,36.476
603,72,4,f,39.7904
604,72,4,p,34.0704
605,72,4,s,33.0228
606,72,5,d,55.3805
607,72,5,p,52.415
608,72,5,s,50.167
609,72,6,s,62.8356
610,73,1,s,1.41630000000001
611,73,2,p,4.4136
612,73,2,s,19.0702
613,73,3,d,13.5589
614,73,3,p,21.1996
615,73,3,s,21.9085
616,73,4,d,36.676
617,73,4,f,39.5296
618,73,4,p,34.2652
619,73,4,s,33.2412
620,73,5,d,56.632
621,73,5,p,52.5265
622,73,5,s,50.3065
623,73,6,s,63.475
624,74,1,s,1.43429999999999
625,74,2,p,4.4258
626,74,2,s,19.3302
627,74,3,d,13.5476
628,74,3,p,21.3824
629,74,3,s,22.13
630,74,4,d,36.8268
631,74,4,f,39.2892
632,74,4,p,34.4516
633,74,4,s,33.4412
634,74,5,d,57.258
635,74,5,p,52.6745
636,74,5,s,50.4585
637,74,6,s,64.1456
638,75,1,s,1.4522
639,75,2,p,4.438
640,75,2,s,19.5902
641,75,3,d,13.5453
642,75,3,p,21.5655
643,75,3,s,22.3515
644,75,4,d,36.9456
645,75,4,f,39.0752
646,75,4,p,34.6268
647,75,4,s,33.6436
648,75,5,d,57.617
649,75,5,p,52.856
650,75,5,s,50.643
651,75,6,s,64.884
652,76,1,s,1.4701
653,76,2,p,4.4502
654,76,2,s,19.8502
655,76,3,d,13.5253
656,76,3,p,21.7483
657,76,3,s,22.5727
658,76,4,d,37.142
659,76,4,f,38.8472
660,76,4,p,34.856
661,76,4,s,33.9048
662,76,5,d,58.003
663,76,5,p,53.09
664,76,5,s,50.905
665,76,6,s,65.677
666,77,1,s,1.4881
667,77,2,p,4.4624
668,77,2,s,20.1102
669,77,3,d,13.514
670,77,3,p,21.9311
671,77,3,s,22.7942
672,77,4,d,37.2628
673,77,4,f,38.6552
674,77,4,p,35.086
675,77,4,s,34.152
676,77,5,d,58.304
677,77,5,p,53.339
678,77,5,s,51.1545
679,77,6,s,66.4334
680,78,1,s,1.506
681,78,2,p,4.4746
682,78,2,s,20.3702
683,78,3,d,13.5027
684,78,3,p,22.1139
685,78,3,s,23.0157
686,78,4,d,37.37
687,78,4,f,38.494
688,78,4,p,35.2696
689,78,4,s,34.3612
690,78,5,d,58.5925
691,78,5,p,53.5805
692,78,5,s,51.412
693,78,6,s,67.2486
694,79,1,s,1.5239
695,79,2,p,4.4868
696,79,2,s,20.6302
697,79,3,d,13.4917
698,79,3,p,22.297
699,79,3,s,23.2372
700,79,4,d,37.472
701,79,4,f,38.3504
702,79,4,p,35.4532
703,79,4,s,34.5868
704,79,5,d,58.8735
705,79,5,p,53.83
706,79,5,s,51.6725
707,79,6,s,68.062
708,80,1,s,1.5419
709,80,2,p,4.499
710,80,2,s,20.8906
711,80,3,d,13.4804
712,80,3,p,22.4798
713,80,3,s,23.4587
714,80,4,d,37.532
715,80,4,f,38.2392
716,80,4,p,35.594
717,80,4,s,34.7552
718,80,5,d,59.144
719,80,5,p,54.033
720,80,5,s,51.889
721,80,6,s,68.8466
722,81,1,s,1.5591
723,81,2,p,4.5138
724,81,2,s,21.3158
725,81,3,d,13.4658
726,81,3,p,22.6335
727,81,3,s,23.5809
728,81,4,d,37.6112
729,81,4,f,38.1324
730,81,4,p,35.7832
731,81,4,s,34.9212
732,81,5,d,58.975
733,81,5,p,53.9115
734,81,5,s,51.878
735,81,6,p,68.7462
736,81,6,s,68.1804
737,82,1,s,1.5805
738,82,2,p,4.5234
739,82,2,s,21.57
740,82,3,d,13.4533
741,82,3,p,22.8505
742,82,3,s,23.8477
743,82,4,d,37.6804
744,82,4,f,38.0312
745,82,4,p,35.9664
746,82,4,s,35.1072
747,82,5,d,58.848
748,82,5,p,53.97
749,82,5,s,51.8685
750,82,6,p,69.607
751,82,6,s,67.9
752,83,1,s,1.6018
753,83,2,p,4.533
754,83,2,s,21.824
755,83,3,d,13.4585
756,83,3,p,23.0678
757,83,3,s,24.1145
758,83,4,d,37.7608
759,83,4,f,37.9308
760,83,4,p,36.1496
761,83,4,s,35.2928
762,83,5,d,58.756
763,83,5,p,53.979
764,83,5,s,51.971
765,83,6,p,69.6602
766,83,6,s,67.76
767,84,1,s,1.6232
768,84,2,p,4.5428
769,84,2,s,22.0782
770,84,3,d,13.428
771,84,3,p,23.2851
772,84,3,s,24.3813
773,84,4,d,36.3328
774,84,4,f,37.8416
775,84,4,p,36.3328
776,84,4,s,35.4784
777,84,5,d,58.696
778,84,5,p,53.9755
779,84,5,s,51.977
780,84,6,p,69.7794
781,84,6,s,67.6692
782,85,1,s,1.6446
783,85,2,p,4.55240000000001
784,85,2,s,22.3324
785,85,3,d,13.4155
786,85,3,p,23.5024
787,85,3,s,24.6481
788,85,4,d,37.9504
789,85,4,f,37.7596
790,85,4,p,36.516
791,85,4,s,35.6644
792,85,5,d,58.661
793,85,5,p,53.96
794,85,5,s,52.0665
795,85,6,p,69.8368
796,85,6,s,67.7002
797,86,1,s,1.66589999999999
798,86,2,p,4.562
799,86,2,s,22.5864
800,86,3,d,13.4027
801,86,3,p,23.7194
802,86,3,s,24.9149
803,86,4,d,38.0572
804,86,4,f,37.6688
805,86,4,p,36.6988
806,86,4,s,35.85
807,86,5,d,58.647
808,86,5,p,54.029
809,86,5,s,52.107
810,86,6,p,69.9242
811,86,6,s,67.676
