424,90,4,6p6,X,"",127.0,113.0,"estimated, ",0
425,90,4,6p6,XI,"",132.0,118.0,"calculated, ",0
426,90,4,6p6,XII,"",135.0,121.0,"calculated, ",0
427,22,2,3d2,VI,"",100.0,86.0,"estimated, ",0
428,22,3,3d1,VI,"",81.0,67.0,"from r^3 vs V plots, ",1
429,22,4,3p6,IV,"",56.0,42.0,"calculated, ",0
430,22,4,3p6,V,"",65.0,51.0,"calculated, ",0
431,22,4,3p6,VI,"",74.5,60.5,"from r^3 vs V plots, ",1
432,22,4,3p6,VIII,"",88.0,74.0,"calculated, ",0
433,81,1,6s2,VI,"",164.0,150.0,"from r^3 vs V plots, ",0
434,81,1,6s2,VIII,"",173.0,159.0,"from r^3 vs V plots, ",0
435,81,1,6s2,XII,"",184.0,170.0,"from r^3 vs V plots, estimated, ",0
436,81,3,5d10,IV,"",89.0,75.0,"",0
437,81,3,5d10,VI,"",102.5,88.5,"from r^3 vs V plots, ",0
438,81,3,5d10,VIII,"",112.0,98.0,"calculated, ",0
439,69,2,4f13,VI,"",117.0,103.0,"",0
440,69,2,4f13,VII,"",123.0,109.0,"",0
441,69,3,4f12,VI,"",102.0,88.0,"from r^3 vs V plots, ",0
442,69,3,4f12,VIII,"",113.4,99.4,"from r^3 vs V plots, ",0
443,69,3,4f12,IX,"",119.2,105.2,"from r^3 vs V plots, ",0
444,92,3,5f3,VI,"",116.5,102.5,"from r^3 vs V plots, ",0
445,92,4,5f2,VI,"",103.0,89.0,"",0
446,92,4,5f2,VII,"",109.0,95.0,"estimated, ",0
447,92,4,5f2,VIII,"",114.0,100.0,"from r^3 vs V plots, ",1
448,92,4,5f2,IX,"",119.0,105.0,"",0
449,92,4,5f2,XII,"",131.0,117.0,"estimated, ",0
450,92,5,5f1,VI,"",90.0,76.0,"",0
451,92,5,5f1,VII,"",98.0,84.0,"estimated, ",0
452,92,6,6p6,II,"",59.0,45.0,"",0
453,92,6,6p6,IV,"",66.0,52.0,"",0
454,92,6,6p6,VI,"",87.0,73.0,"",1
455,92,6,6p6,VII,"",95.0,81.0,"estimated, ",0
456,92,6,6p6,VIII,"",100.0,86.0,"",0
457,23,2,3d3,VI,"",93.0,79.0,"",0
458,23,3,3d2,VI,"",78.0,64.0,"from r^3 vs V plots, ",1
459,23,4,3d1,V,"",67.0,53.0,"",0
460,23,4,3d1,VI,"",72.0,58.0,"from r^3 vs V plots, ",1
461,23,4,3d1,VIII,"",86.0,72.0,"estimated, ",0
462,23,5,3p6,IV,"",49.5,35.5,"from r^3 vs V plots, ",1
463,23,5,3p6,V,"",60.0,46.0,"",1
464,23,5,3p6,VI,"",68.0,54.0,"",0
465,74,4,5d2,VI,"",80.0,66.0,"from r^3 vs V plots, from metallic oxides, ",0
466,74,5,5d1,VI,"",76.0,62.0,"from r^3 vs V plots, ",0
467,74,6,5p6,IV,"",56.0,42.0,"",1
468,74,6,5p6,V,"",65.0,51.0,"",0
469,74,6,5p6,VI,"",74.0,60.0,"",1
470,54,8,4d10,IV,"",54.0,40.0,"",0
471,54,8,4d10,VI,"",62.0,48.0,"",0
472,39,3,4p6,VI,"",104.0,90.0,"from r^3 vs V plots, ",1
473,39,3,4p6,VII,"",110.0,96.0,"",0
474,39,3,4p6,VIII,"",115.9,101.9,"from r^3 vs V plots, ",1
475,39,3,4p6,IX,"",121.5,107.5,"from r^3 vs V plots, ",0
476,70,2,4f14,VI,"",116.0,102.0,"",0
477,70,2,4f14,VII,"",122.0,108.0,"estimated, ",0
478,70,2,4f14,VIII,"",128.0,114.0,"",0
479,70,3,4f13,VI,"",100.8,86.8,"from r^3 vs V plots, ",1
480,70,3,4f13,VII,"",106.5,92.5,"estimated, ",0
481,70,3,4f13,VIII,"",112.5,98.5,"from r^3 vs V plots, ",0
482,70,3,4f13,IX,"",118.2,104.2,"from r^3 vs V plots, ",0
483,30,2,3d10,IV,"",74.0,60.0,"",1
484,30,2,3d10,V,"",82.0,68.0,"",1
485,30,2,3d10,VI,"",88.0,74.0,"from r^3 vs V plots, ",1
486,30,2,3d10,VIII,"",104.0,90.0,"calculated, ",0
487,40,4,4p6,IV,"",73.0,59.0,"from r^3 vs V plots, ",0
488,40,4,4p6,V,"",80.0,66.0,"calculated, ",0
489,40,4,4p6,VI,"",86.0,72.0,"from r^3 vs V plots, ",1
490,40,4,4p6,VII,"",92.0,78.0,"",1
491,40,4,4p6,VIII,"",98.0,84.0,"",1
492,40,4,4p6,IX,"",103.0,89.0,"",0
493,89,3,,IX,,136.0,122.0,,
494,90,3,,IX,,134.9,120.9,,
495,91,3,,IX,,133.9,119.9,,
496,92,3,,IX,,132.9,118.9,,
497,93,3,,IX,,131.8,117.8,,
498,94,3,,IX,,130.8,116.8,,
499,95,3,,IX,,129.7,115.7,,
500,96,3,,IX,,128.7,114.7,,
501,97,3,,IX,,127.7,113.7,,
502,98,3,,IX,,126.6,112.6,,
503,99,3,,IX,,125.6,111.6,,
504,100,3,,IX,,124.5,110.5,,
505,101,3,,IX,,123.5,109.5,,
506,102,3,,IX,,122.5,108.5,,
507,103,3,,IX,,121.4,107.4,,
